municipalityCode,municipalityName,score,candidateScore,title,url,snippet
21202,大垣市,7,2,"障がい福祉課[1階]",https://www.city.ogaki.lg.jp/soshiki/7-56-0-0-0_5.html,"いた機能を提供しています。可能であればJavaScript（アクティブスクリプト）を有効にしてください。 暮らし・手続き 子育て・教育 健康・福祉 観光・文化・スポーツ 事業者向け 市政 閉じる メニュー 閉じる ホーム 暮らし・手続き 子育て・教育 健康・福祉 観光・文化・スポーツ 事業者向け 市政 やさしい日本語 ふりがな 音声読み上げ AIチャットボットに質問する 日本語 English 中文 Português 한글 Franç"
21202,大垣市,7,5,"休日・夜間の救急医療",https://www.city.ogaki.lg.jp/0000000817.html,"市民病院のページへ （別ウインドウで開く） 西美濃のお医者さん【大垣版】 （別ウインドウで開く） ご意見をお聞かせください このページは役に立ちましたか？ 役に立った どちらともいえない 役に立たなかった このページは見つけやすかったですか？ 見つけやすかった どちらともいえない 見つけにくかった このページに関してのご意見がありましたらご記入ください。 （注意）お答えが必要なお問い合わせは、直接担当部署へお願いします（こちらではお受け"
21202,大垣市,7,7,"医療機関への受診にあたって",https://www.city.ogaki.lg.jp/0000058783.html,"通報してください。 救急車を本当に必要とする人のために、みなさんのご理解とご協力をお願いします。 ご意見をお聞かせください このページは役に立ちましたか？ 役に立った どちらともいえない 役に立たなかった このページは見つけやすかったですか？ 見つけやすかった どちらともいえない 見つけにくかった このページに関してのご意見がありましたらご記入ください。 （注意）お答えが必要なお問い合わせは、直接担当部署へお願いします（こちらではお受け"
21203,高山市,7,5,"",https://www.city.takayama.lg.jp/,"力すると該当ページが表示されます。 国道158号（丹生川町地内）の通行止め情報 国道158号（高山市丹生川町）の通行止めについて メールマガジンによる緊急情報 消防車出動情報 新着情報 7月14日 第10回『山の日』記念全国大会 岐阜in 飛騨高山 7月13日 【8/22開催】ジーロケッツ☆ワークショップ（ダンス・アクション） 7月13日 【8/7,8開催】日本の刀剣でアートしちゃおう！ 7月13日 【8/9開催】できたくんオンステージ"
21203,高山市,7,5,"",https://www.city.takayama.lg.jp/index.html,"力すると該当ページが表示されます。 国道158号（丹生川町地内）の通行止め情報 国道158号（高山市丹生川町）の通行止めについて メールマガジンによる緊急情報 消防車出動情報 新着情報 7月14日 第10回『山の日』記念全国大会 岐阜in 飛騨高山 7月13日 【8/22開催】ジーロケッツ☆ワークショップ（ダンス・アクション） 7月13日 【8/7,8開催】日本の刀剣でアートしちゃおう！ 7月13日 【8/9開催】できたくんオンステージ"
21203,高山市,7,5,"注目の情報",https://www.city.takayama.lg.jp/1019401/index.html,"2; （ミャンマー語） Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ > 注目の情報 ここから本文です。 注目の情報 みんかな高山 市民課窓口混雑状況 職員採用 地域おこし協力隊員の受入団体募集 こども若者オ"
21203,高山市,7,5,"私なりのSDGs宣言",https://www.city.takayama.lg.jp/shisei/1005745/1006633/1007869/index.html,"私なりのSDGs宣言｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language About translation English"
21203,高山市,7,5,"募集",https://www.city.takayama.lg.jp/1003897/index.html," Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ > 募集 ここから本文です。 募集 市営住宅（地域対応活用）使用者の募集について 縄文土器作り講座の募集について 令和7年度 公募型プロポーザルの実施について（"
21203,高山市,7,11,"【令和8年度企業DX伴走支援事業】事前セミナー＆オリエンテーション",https://www.city.takayama.lg.jp/shisei/1000067/1002790/1020327/1023715.html,"【令和8年度企業DX伴走支援事業】事前セミナー＆オリエンテーション｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language Ab"
21203,高山市,7,5,"認知症に関する相談会",https://www.city.takayama.lg.jp/kurashi/1000017/1015186/1016977.html,"認知症に関する相談会｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language About translation English"
21203,高山市,7,3,"市民課窓口混雑状況",https://www.city.takayama.lg.jp/kurashi/1000014/1018463.html,"リアルタイムな混雑状況を公開しています。 市民課窓口混雑状況 （外部リンク） ※この取り組みは高山市、国立大学法人東海国立大学機構名古屋大学、NECソリューションイノベータ株式会社との連携協定に基づき、ICTを活用したまちづくりの推進の一環として行っているものです。 このページに関する お問い合わせ 市民福祉部 市民課 電話：0577-35-3496 ファクス：0577-35-3164 お問い合わせは専用フォームをご利用ください。 くら"
21203,高山市,7,5,"旧氏（旧姓）併記",https://www.city.takayama.lg.jp/kurashi/1000014/1021514.html,"る旧氏（旧姓） 旧氏（旧姓）を初めて記載する際は、戸籍に記載されている過去の氏から1つ選んで併記することができます。 一度記載した旧氏（旧姓）は、婚姻等により氏が変更されていてもそのまま記載できます。 ただし、記載されている旧氏（旧姓）と変更した氏が同じになったとき、申し出により旧氏（旧姓）を削除します。 旧氏（旧姓）は、他市区町村に転入しても引き続き記載できます。 必要がなくなった場合には、申し出により旧氏（旧姓）併記を削除することが"
21203,高山市,7,5,"オリジナル婚姻届・撮影用バックパネル",https://www.city.takayama.lg.jp/kurashi/1000014/1008800.html,"しました。 思い出の一枚にどうぞお使いください！ PDF形式のファイルをご利用するためには、「Adobe（R） Reader」が必要です。お持ちでない方は、Adobeのサイトからダウンロード（無償）してください。 Adobeのサイトへ新しいウィンドウでリンクします。 このページに関する お問い合わせ 市民福祉部 市民課 電話：0577-35-3496 ファクス：0577-35-3164 お問い合わせは専用フォームをご利用ください。 くら"
21203,高山市,7,5,"オリジナル出生届",https://www.city.takayama.lg.jp/kurashi/1000014/1010839.html,"い通常の出生届も、これまで通りご用意しています。 PDF形式のファイルをご利用するためには、「Adobe（R） Reader」が必要です。お持ちでない方は、Adobeのサイトからダウンロード（無償）してください。 Adobeのサイトへ新しいウィンドウでリンクします。 このページに関する お問い合わせ 市民福祉部 市民課 電話：0577-35-3496 ファクス：0577-35-3164 お問い合わせは専用フォームをご利用ください。 くら"
21203,高山市,7,5,"証明書",https://www.city.takayama.lg.jp/kurashi/1000014/1004894/index.html,"） Tagalog （タガログ語） Indonesia （インドネシア語） &#4119;&#4121;&#4140;&#4124;&#4144;&#4121;&#4155;&#4141;&#4143;&#4152; （ミャンマー語） Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 "
21203,高山市,7,5,"郵便による証明書の請求",https://www.city.takayama.lg.jp/kurashi/1000014/1018329.html,"語） &#4119;&#4121;&#4140;&#4124;&#4144;&#4121;&#4155;&#4141;&#4143;&#4152; （ミャンマー語） Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップペー"
21203,高山市,7,5,"外国人住民の方へ",https://www.city.takayama.lg.jp/kurashi/1000014/1017406.html,"#4141;&#4143;&#4152; （ミャンマー語） Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ > くらしの情報 > 届出・証明 > 外国人住民の方へ ここから本文です。 外国人住民の方へ ページ番"
21203,高山市,7,6,"健康・医療・保健",https://www.city.takayama.lg.jp/kurashi/1000016/index.html,"ges （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ > くらしの情報 > 健康・医療・保健 ここから本文です。 健康・医療・保健 ページ番号 T1000016 更新日 令和2年12月3日 印刷 大きな文字で印刷 献血のお願い 赤十字講習会"
21203,高山市,7,5,"予防接種",https://www.city.takayama.lg.jp/kurashi/1000016/1000095/index.html,"予防接種｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language About translation English （英語） "
21203,高山市,7,5,"高齢者福祉",https://www.city.takayama.lg.jp/kurashi/1000017/1000098/index.html,"高齢者福祉｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language About translation English （英語）"
21203,高山市,7,11,"介護予防・日常生活支援総合事業者の皆さまへ",https://www.city.takayama.lg.jp/kurashi/1000017/1007003.html,"ges （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ > くらしの情報 > 福祉・介護保険 > 介護予防・日常生活支援総合事業者の皆さまへ ここから本文です。 介護予防・日常生活支援総合事業者の皆さまへ ページ番号 T1007003 更新日"
21203,高山市,7,5,"国民健康保険",https://www.city.takayama.lg.jp/kurashi/1000018/1000102/index.html," &#4119;&#4121;&#4140;&#4124;&#4144;&#4121;&#4155;&#4141;&#4143;&#4152; （ミャンマー語） Other Languages （その他の言語） 文字サイズ・配色の変更 メニュー くらしの情報 税金・ごみ・健康など 防災・防犯・消防 イベントカレンダー 市政情報 予算決算・統計・採用など 施設情報 公園・スポーツ施設など 助成・補助制度 閉じる 現在位置： トップページ "
21203,高山市,7,11,"こどもに関する相談",https://www.city.takayama.lg.jp/kurashi/1000019/1000109/index.html,"こどもに関する相談｜高山市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 やさしいにほんご もとにもどす Select Language About translation English "
21204,多治見市,7,11,"ごみ分別検索",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/gomi_recycle_kankyo/1005452/1009863.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,8,"妊娠・出産",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/lifeevent/1008812.html,"いましょう。 出生届 出生届 子どもが生まれたら出生届を出してください。 手続きと届け出 手続きと届け出（国民健康保険） 他の健康保険に加入しない場合は、国民健康保険への加入届を出してください。 健診 妊婦健康診査 妊産婦健康診査 妊娠した女性とおなかの赤ちゃんの健康を守る大切な検査です。 乳幼児健診 乳幼児健診・予防接種 子どもの成長と健康をチェックする健診です。 未熟児養育医療 申請窓口は、平成25年度から県から多治見市保健センター"
21204,多治見市,7,9,"子育て",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/lifeevent/1008813.html,"の部屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会 現在の位置： トップページ > 暮らし・手続き > ライフイベントから探す > 子育て ここから本文です。 子育て ページ番号1008813 更新日 令和8年3月17日 印刷 大きな文字で印刷 入園 保育園 保育園・認定こども園一覧表 "
21204,多治見市,7,6,"教育",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/lifeevent/1008814.html,"・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会 現在の位置： トップページ > 暮らし・手続き > ライフイベントから探す > 教育 ここから本文です。 教育 ページ番号1008814 更新日 令和8年6月4日 印刷 大きな文字で印刷 入学 入学・転校 入学・転校 小学校・中学校に入学するとき、転校するときの手続きです。 小・中学校一覧 小学校・"
21204,多治見市,7,2,"引越し・住まい",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/lifeevent/1008810.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,7,"",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/shobo/index.html,"部SNS 多治見市消防本部【公式】Instagram 多治見市消防本部【公式】X 多治見消防の概要 消防カード 多治見市消防本部動画紹介 多治見市消防本部の利用制度 消防年報・火災、救急、救助統計 多治見市消防本部公式パンフレット 火災予防 消防本部予防課からのお知らせ 予防課からのお知らせ 講習会（火災予防） ホテル・旅館等に対する表示制度 指定催しの指定 催しにおける防火管理 消防訓練 ガソリン等の購入時に係る本人確認等 全ての飲食"
21204,多治見市,7,5,"",https://www.city.tajimi.lg.jp/kosodate_tajimikko/index.html,"があります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#1"
21204,多治見市,7,11,"医療・救急",https://www.city.tajimi.lg.jp/kenko_iryo_fukushi/iryo_kyukyu/index.html,"ップページ > 健康・医療・福祉 > 医療・救急 ここから本文です。 医療・救急 ページ番号1006408 印刷 大きな文字で印刷 休日・夜間当番医 休日・夜間当番医 インフルエンザ（岐阜県公式ホームページ） （外部リンク） 休日歯科診療（多治見市歯科医師会） （外部リンク） AED AED操作方法 AED設置場所 消防本部のAEDを貸出します 救急 多治見市NET119緊急通報システム 多治見市NET119緊急通報システム 応急手当の"
21204,多治見市,7,6,"福祉",https://www.city.tajimi.lg.jp/kenko_iryo_fukushi/fukushi/index.html,"護センター スポーツ 産業・ビジネス 産業・ビジネス トップ 閉じる 入札・契約 農業 林業 産業振興 企業誘致 起業・企業支援 労働・就労支援 事業者向け情報 市政情報 市政情報 トップ 閉じる 市の概要・アクセス 組織・業務案内 市長の部屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会"
21204,多治見市,7,11,"産業・ビジネス",https://www.city.tajimi.lg.jp/sangyo_business/index.html,"員会 公平委員会 現在の位置： トップページ > 産業・ビジネス ここから本文です。 産業・ビジネス ページ番号1000006 更新日 令和8年2月12日 印刷 大きな文字で印刷 新着更新情報 7月13日（月曜日） 更新 指名停止 7月8日（水曜日） 更新 随意契約結果（大畑センター） 7月8日（水曜日） 更新 令和8年度入札結果 7月8日（水曜日） 更新 公共工事発注予定 7月8日（水曜日） 更新 電子入札分その1 入札・契約 電子入"
21204,多治見市,7,9,"林業",https://www.city.tajimi.lg.jp/sangyo_business/ringyo/index.html,"文化・スポーツ 観光・文化・スポーツ トップ 閉じる 観光 文化・生涯学習 多治見市文化財保護センター スポーツ 産業・ビジネス 産業・ビジネス トップ 閉じる 入札・契約 農業 林業 産業振興 企業誘致 起業・企業支援 労働・就労支援 事業者向け情報 市政情報 市政情報 トップ 閉じる 市の概要・アクセス 組織・業務案内 市長の部屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計"
21204,多治見市,7,4,"起業・企業支援",https://www.city.tajimi.lg.jp/sangyo_business/kigyo_kigyoshien/index.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,4,"審議会・協議会・委員会",https://www.city.tajimi.lg.jp/shisei/shingikai_kyogikai_iinkai/index.html," 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会 現在の位置： トップページ > 市政情報 > 審議会・協議会・委員会 ここから本文です。 審議会・協議会・委員会 ページ番号1007435 印刷 大きな文字で印刷 市民参加がまちをつくります。多治見市は、行政への市民参加を進めます。 人事課所"
21204,多治見市,7,9,"申請書ダウンロード",https://www.city.tajimi.lg.jp/shisei/shinseishodownload/index.html,"動車税関連 納税の猶予 福祉課（申請書ダウンロード） 障がい福祉関連 高齢福祉課（申請書ダウンロード） 高齢者福祉関連 介護保険関連 保育幼稚園課（申請書ダウンロード） 保育園・認定こども園・小規模保育事業所関連 保険年金課（申請書ダウンロード） 国民健康保険関連 後期高齢者医療関連 福祉医療・手当関連 市民課（申請書ダウンロード） 住民票／戸籍／印鑑登録／身分証明関連 環境課（申請書ダウンロード） 家庭ごみ／資源回収関連 改葬／霊園関"
21204,多治見市,7,5,"多治見市指定ごみ袋・粗大ごみシール",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/gomi_recycle_kankyo/1008948/1005477/1005479.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,4,"税務課からのお知らせ",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/zeikin/1005341.html,"島地震による被災者に対する市税の申告、納付等の期限の延長 長寿命化に資する一定の大規模修繕工事を行ったマンションに係る固定資産税の税額減額措置（わがまち特例）について 令和5年度税制改正により、長寿命化に資する一定の大規模修繕工事を行ったマンションについて、固定資産税の税額減額措置が新設されました。 税額減額対象は大規模改修工事が完了した年の翌年度分の当該マンションの家屋に係る固定資産税です。 税額減額割合は各市町村において条例で定める"
21204,多治見市,7,11,"意見募集（パブリック・コメント）",https://www.city.tajimi.lg.jp/shisei/kocho/1007582/index.html,"案などを公表し、広く意見や情報を求めます。パブリック・コメント手続を実施する機関は、提出された意見などを考慮して政策などを決定するとともに、提出された意見の概要、それに対する市の考え方などを公表します。 募集方法（基本） 窓口への書面の提出 郵便 ファクシミリ 電子メール 各課の案内 参考様式 ご意見記入参考様式 （PDF 52.0 KB） ご意見記入参考様式 （Word 36.5 KB） お寄せいただいたご意見は、整理したうえで公表い"
21204,多治見市,7,11,"高齢者肺炎球菌感染症予防接種",https://www.city.tajimi.lg.jp/kenko_iryo_fukushi/kenko/1006503/1006512/1006514.html,"ること） 多治見市が発行した予診票（医療機関にて必要事項が記入してあるもの） 予防接種実施依頼申請書 （PDF 165.4 KB） 予防接種実施依頼申請書（ロゴフォーム） （外部リンク） 予防接種費用償還払い申請書兼請求書 （PDF 222.3 KB） 保健センター窓口では、平日の開庁時間内のみ受付しています。書類は郵送でも受付可能ですが、不備があった場合は申請を受理することができませんので、提出の際には十分ご確認ください。 申請可能期"
21204,多治見市,7,11,"映画上映会「父と僕の終わらない歌」",https://www.city.tajimi.lg.jp/kenko_iryo_fukushi/koureishafukushi/1009051/1010754/1010806.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,5,"一斉ラジオ体操会",https://www.city.tajimi.lg.jp/kanko_bunka_sports/sports/1006725/1010489.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,3,"多治見市公式インスタグラム",https://www.city.tajimi.lg.jp/shisei/koho/1007556/1007560.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,10,"よくある質問",https://www.city.tajimi.lg.jp/faq/index.html,"すか？ 氏や名を変えたいのですが、何が必要ですか？ 婚姻届（離婚届）の提出は、本人以外でもできますか？ 結婚して姓が変わりました。印鑑登録はどうなるのですか？ 外国人と結婚して、外国人の氏を名乗る場合は、どのような届出が必要ですか？ 出生届はいつまでに出せばいいのですか？ 夫（妻）が勝手に離婚届を出してしまいそうなので、受理しないでほしいのですが。 保険・年金に関するよくある質問 学生のため国民年金保険料を納めることが難しいのですが。 "
21204,多治見市,7,11,"ホームページバナー",https://www.city.tajimi.lg.jp/shisei/zaisei/1008115/1008120.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,3,"保険・年金に関するよくある質問",https://www.city.tajimi.lg.jp/faq/faq_hoken/index.html,"屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会 現在の位置： トップページ > よくある質問 > 保険・年金に関するよくある質問 ここから本文です。 保険・年金に関するよくある質問 ページ番号1008757 印刷 大きな文字で印刷 学生のため国民年金保険料を納めることが難しいのですが。 "
21204,多治見市,7,3,"子育て・教育に関するよくある質問",https://www.city.tajimi.lg.jp/faq/faq_kyoiku/index.html," トップ 閉じる 観光 文化・生涯学習 多治見市文化財保護センター スポーツ 産業・ビジネス 産業・ビジネス トップ 閉じる 入札・契約 農業 林業 産業振興 企業誘致 起業・企業支援 労働・就労支援 事業者向け情報 市政情報 市政情報 トップ 閉じる 市の概要・アクセス 組織・業務案内 市長の部屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 統計・調査 申請書ダウンロード 関連機関"
21204,多治見市,7,5,"部課の施策体系と懸案事項",https://www.city.tajimi.lg.jp/shisei/shisaku_keikaku/1007246.html,"書ダウンロード 関連機関等リンク集 監査委員 固定資産評価審査委員会 公平委員会 現在の位置： トップページ > 市政情報 > 施策・計画 > 部課の施策体系と懸案事項 ここから本文です。 部課の施策体系と懸案事項 ページ番号1007246 更新日 令和8年6月1日 印刷 大きな文字で印刷 庁議の運営 市役所内部会議「庁議」とは何かについて解説しています。また、庁議結果（まとめ）を掲載しています。 市役所内部会議 「部課別課題一覧表」に"
21204,多治見市,7,5,"結婚支援",https://www.city.tajimi.lg.jp/shisei/shisaku_keikaku/1007314/index.html,"光・文化・スポーツ 観光・文化・スポーツ トップ 閉じる 観光 文化・生涯学習 多治見市文化財保護センター スポーツ 産業・ビジネス 産業・ビジネス トップ 閉じる 入札・契約 農業 林業 産業振興 企業誘致 起業・企業支援 労働・就労支援 事業者向け情報 市政情報 市政情報 トップ 閉じる 市の概要・アクセス 組織・業務案内 市長の部屋 施策・計画 条例・規則・制度 広報 広聴 審議会・協議会・委員会 財政 市議会 職員・採用 選挙 "
21204,多治見市,7,3,"浸水害（洪水）",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/bosai_bohan/1005897/1009102/1005913.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,3,"「警戒レベル」を用いた防災情報の発信",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/bosai_bohan/1005897/1009105/1009308.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,3,"指定避難所・指定緊急避難場所",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/bosai_bohan/1005897/1009103/1005916/index.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21204,多治見市,7,5,"令和6年能登半島地震に係る災害支援",https://www.city.tajimi.lg.jp/kurashi_tetsuduzuki/bosai_bohan/1005897/1009104/1005898.html," エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language English &#31616;&#20307;&#20013;&#25991; &#32321;&#39636;&#20013;&#25991; &#54620;&#44397;&#50612; Português &#84;&#105;&#7871;&#110;&#103;&#32;&#86;&#105;&#78"
21205,関市,7,0,"音声読み上げサービス",https://www.city.seki.lg.jp/site_policy/0000000014.html,"・生活 道路・河川 農林業 雇用・就労 ごみ・リサイクル 防犯・交通安全 消防 上下水道 税金 相談・補助制度 市民参加・協働 生涯学習 スポーツ 主な施設 交通・アクセス 地理情報（GIS） オープンデータ 公示送達 子ども・教育 関市子育てガイドブック 妊娠から出産 子育て 子育てへの助成 子どもと家庭の相談 教育の支援・相談 ひとり親家庭 保育園・幼稚園 小・中・高・大学校 関市地域クラブ 健康・福祉・医療 新型コロナウイルス 健"
21205,関市,7,4,"住まい・生活",https://www.city.seki.lg.jp/category/4-15-0-0-0-0-0-0-0-0.html,"・生活 道路・河川 農林業 雇用・就労 ごみ・リサイクル 防犯・交通安全 消防 上下水道 税金 相談・補助制度 市民参加・協働 生涯学習 スポーツ 主な施設 交通・アクセス 地理情報（GIS） オープンデータ 公示送達 子ども・教育 関市子育てガイドブック 妊娠から出産 子育て 子育てへの助成 子どもと家庭の相談 教育の支援・相談 ひとり親家庭 保育園・幼稚園 小・中・高・大学校 関市地域クラブ 健康・福祉・医療 新型コロナウイルス 健"
