municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"四日市市","18","こども手当・医療給付課","こども手当・医療給付課 担当事務","https://www.city.yokkaichi.lg.jp/www/job/1480072589144/index.html","false","true","true","手当|医療費助成","こども手当・医療給付課 担当事務 - 四日市市 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354"
"四日市市","18","物価高対応子育て応援手当について（受付は終了しました）","物価高対応子育て応援手当について（受付は終了しました）","https://www.city.yokkaichi.lg.jp/www/contents/1765447561082/index.html","false","true","true","手当|医療費助成","物価高対応子育て応援手当について（受付は終了しました） | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付"
"四日市市","18","手当・医療費助成（給付）を知りたい","手当・医療費助成（給付）を知りたい","https://www.city.yokkaichi.lg.jp/www/genre/1000100000224/index.html","false","true","true","手当|医療費助成","手当・医療費助成（給付）を知りたい - 四日市市 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-35"
"四日市市","18","児童手当","児童手当","https://www.city.yokkaichi.lg.jp/www/contents/1740701284355/index.html","false","true","true","手当|医療費助成","児童手当 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-8177 外国人市"
"四日市市","18","児童手当第三子加算を受けるには「監護相当・生計費の負担についての確認書」の提出が必要です","児童手当第三子加算を受けるには「監護相当・生計費の負担についての確認書」の提出が必要です","https://www.city.yokkaichi.lg.jp/www/contents/1719548867520/index.html","false","true","true","手当|医療費助成","児童手当第三子加算を受けるには「監護相当・生計費の負担についての確認書」の提出が必要です | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 05"
"四日市市","18","児童手当現況届の提出について","児童手当現況届の提出について","https://www.city.yokkaichi.lg.jp/www/contents/1745474606026/index.html","false","true","true","手当|医療費助成","児童手当現況届の提出について | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354"
"四日市市","18","児童扶養手当","児童扶養手当","https://www.city.yokkaichi.lg.jp/www/contents/1491565947180/index.html","false","true","true","手当|医療費助成","児童扶養手当 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-8177 外国"
"四日市市","18","子ども医療費助成","子ども医療費助成","https://www.city.yokkaichi.lg.jp/www/contents/1001000001220/index.html","false","true","true","手当|医療費助成","子ども医療費助成 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-8177 "
"四日市市","18","小児慢性特定疾病医療費助成","小児慢性特定疾病医療費助成","https://www.city.yokkaichi.lg.jp/www/contents/1001000001223/index.html","false","true","true","手当|医療費助成","小児慢性特定疾病医療費助成 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-"
"四日市市","18","児童手当 認定請求書・額改定請求書および届・金融機関変更届","児童手当 認定請求書・額改定請求書および届・金融機関変更届","https://www.city.yokkaichi.lg.jp/www/contents/1001000001254/index.html","false","true","true","手当|医療費助成","児童手当 認定請求書・額改定請求書および届・金融機関変更届 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日"
"四日市市","18","児童手当 別居監護申立書","児童手当 別居監護申立書","https://www.city.yokkaichi.lg.jp/www/contents/1001000001255/index.html","false","true","true","手当|医療費助成","児童手当 別居監護申立書 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-8"
"四日市市","18","児童手当 養育申立書","児童手当 養育申立書","https://www.city.yokkaichi.lg.jp/www/contents/1001000001256/index.html","false","true","true","手当|医療費助成","児童手当 養育申立書 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-817"
"四日市市","18","児童手当 消滅届","児童手当 消滅届","https://www.city.yokkaichi.lg.jp/www/contents/1001000001253/index.html","false","true","true","手当|医療費助成","児童手当 消滅届 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-8177 "
"四日市市","18","四日市市中小企業人材スキルアップ支援事業費補助金","四日市市中小企業人材スキルアップ支援事業費補助金について","https://www.city.yokkaichi.lg.jp/www/contents/1001000001364/index.html","false","true","true","補助金|助成金","四日市市中小企業人材スキルアップ支援事業費補助金について | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受"
"四日市市","18","四日市市障害者トライアル奨励金・雇用奨励金","四日市市障害者トライアル奨励金・雇用奨励金について","https://www.city.yokkaichi.lg.jp/www/contents/1001000001361/index.html","false","true","true","助成金|奨励金","四日市市障害者トライアル奨励金・雇用奨励金について | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警"
"四日市市","18","バンク登録 奨励金","四日市市空き家・空き地バンク登録奨励金のご案内","https://www.city.yokkaichi.lg.jp/www/contents/1611097585728/index.html","false","true","true","補助金|奨励金","四日市市空き家・空き地バンク登録奨励金のご案内 | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員"
"四日市市","18","四日市市令和７年度物価高騰対策緊急支援金（介護保険サービス事業所等）について","四日市市令和７年度物価高騰対策緊急支援金（介護保険サービス事業所等）について","https://www.city.yokkaichi.lg.jp/www/contents/1776851111310/index.html","false","true","true","補助金|支援金","四日市市令和７年度物価高騰対策緊急支援金（介護保険サービス事業所等）について | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-"
"四日市市","18","福祉医療費助成（子ども、一人親家庭等、障害者）のオンライン資格確認に係る厚生労働省の医療機関・薬局向けシステム改修補助金について（申請期限：令和８年９月３０日）","福祉医療費助成（子ども、一人親家庭等、障害者）のオンライン資格確認に係る厚生労働省の医療機関・薬局向けシステム改修補助金について（申請期限：令和８年９月３０日）","https://www.city.yokkaichi.lg.jp/www/contents/1780967409426/index.html","false","true","true","補助金|医療費助成","福祉医療費助成（子ども、一人親家庭等、障害者）のオンライン資格確認に係る厚生労働省の医療機関・薬局向けシステム改修補助金について（申請期限：令和８年９月３０日） | 四日市市役所 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合"
"津市","18","くらし","くらし","https://www.info.city.tsu.mie.jp/kurashi/index.html","false","true","false","補助金|助成金"," 更新 夏休み小学生消防士体験【定員となりました。】 防災・救急・消防 津市防災サイト 救急・医療情報 消防 戸籍・住民票・マイナンバー 戸籍・住民票の証明 戸籍の届出 引越し・住所異動 マイナンバー 外国人の方へ オンラインサービス 総合支所・出張所等一覧 アストプラザオフィスの取扱業務 ごみ・環境 リサイクル ごみ 環境保全 地域脱炭素・地球温暖化対策 補助金など（ごみ・環境・脱炭素） イベント・学習会（ごみ・環境・脱炭素） 各種計画（ごみ・環境・脱炭素） 災害廃棄物 環"
"津市","18","年金","年金","https://www.info.city.tsu.mie.jp/fukushi_kenkou/nenkin/index.html","false","false","true","給付金|手当|免除","年金 ページ番号1001944 印刷 大きな文字で印刷 国民年金のしくみ 国民年金の給付 国民年金の手続き マイナポータルから国民年金手続きの電子申請ができます 国民年金保険料免除・納付猶予・学生納付特例制度 日本年金機構のご案内 年金生活者支援給付金制度 年金と手当など"
"伊勢市","17","防災","防災","https://www.city.ise.mie.jp/bousai_kyukyu/bousai/index.html","false","false","true","補助金|助成金","建築物耐震改修促進計画 伊勢市防災総合システム（防災情報配信サービス） 防災への取り組み 市の備蓄 親子防災デイキャンプ 伊勢市地域防災計画 伊勢市防災会議 災害協定 伊勢市津波避難計画 社会資本総合整備計画（防災・安全） 伊勢市防災コーディネーター 伊勢市防災大学 避難確保計画の作成等について 災害用マンホールトイレ 伊勢市地域防災計画 災害に関する補助・助成金 伊勢市ブロック塀等撤去事業補助金 伊勢市建築物耐震改修促進計画 木造住宅の無料耐震診断 木造住宅の耐震補強（設計"
"伊勢市","17","住居確保給付金のしおり (PDF)(703.3KB)","","https://www.city.ise.mie.jp/_res/projects/default_project/_page_/001/009/320/20250401jyuukyokakuhokyuuhukinnsiori.pdf","true","false","false","給付金",""
"伊勢市","17","生活福祉資金貸付事業を行う社会福祉協議会及び基金の勘定科目を用いて会計処理を行う社会福祉協議会における会計処理の取扱等について (PDF)(101.3KB)","","https://www.city.ise.mie.jp/_res/projects/default_project/_page_/001/002/748/shakyovkasitukevkikinvkaikeishori.pdf","true","false","false","貸付",""
"伊勢市","17","「社会福祉施設等災害復旧費の国庫補助について」改正後全文（社会福祉施設等災害復旧費国庫補助金交付要綱） (PDF)(498.8KB)","","https://www.city.ise.mie.jp/_res/projects/default_project/_page_/001/002/748/fukushishisetsusaigaifukkyukokkohojoyoko-r2.8.pdf","true","false","false","補助金",""
"伊勢市","17","伊勢市集大会・合宿誘致補助金 周知書類について (PDF)(26.0KB)","","https://www.city.ise.mie.jp/_res/projects/default_project/_page_/001/005/956/syutisyorui.pdf","true","false","false","補助金",""
"四日市市","17","臨時福祉給付金室 情報一覧","臨時福祉給付金室 情報一覧","https://www.city.yokkaichi.lg.jp/www/section/1480072588434/index.html","false","true","true","給付金","臨時福祉給付金室 情報一覧 - 四日市市 コンテンツにジャンプ メニューにジャンプ 四日市市役所 English Portugues 中文 Espanol 한국어 Tiếng Việt Filipino नेपाली Bahasa Indonesia தமிழ் සිංහල ภาษาไทย 文字サイズ変更・コントラスト変更機能を利用する場合は、javascriptをオンにしてください 代表電話(総合案内) 059-354-8104 夜間休日受付・警備員室 059-354-81"
"津市","17","児童手当のご案内（日本語） （PDF 137.0KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/567/japanese3.pdf","true","false","false","手当",""
"津市","17","児童扶養手当のご案内（日本語） （PDF 873.5KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/567/japanese4.pdf","true","false","false","手当",""
"津市","17","医療費助成制度のご案内（日本語） （PDF 48.5KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/567/japanese5.pdf","true","false","false","医療費助成",""
"津市","17","津市生ごみ処理機等購入費補助金請求書 （PDF 116.4KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/803/agg.pdf","true","false","false","補助金",""
"津市","17","津市生ごみ処理機等購入費補助金請求書 （Word 47.0KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/803/seikyuusyo.doc","true","false","false","補助金",""
"津市","17","津市新エネルギー利用設備設置費補助金交付要綱 （PDF 320.2KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/739/r8youkou.pdf","true","false","false","補助金",""
"津市","17","津市新エネルギー利用設備設置費補助金 よくある質問とその回答 （PDF 388.6KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/739/r8faq.pdf","true","false","false","補助金",""
"津市","17","津市自家消費型家庭用太陽光発電設備等設置費補助金交付要綱 （PDF 214.9KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/806/r8youkou.pdf","true","false","false","補助金",""
"津市","17","飼い主のいない猫の不妊・去勢手術費補助金請求書 （Word 37.0KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/012/410/seikyuusho.doc","true","false","false","補助金",""
"津市","17","飼い主のいない猫の不妊・去勢手術費補助金請求書 （PDF 79.1KB）","","https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/012/410/seikyuusho.pdf","true","false","false","補助金",""
"伊勢市","16","死亡届","死亡届","https://www.city.ise.mie.jp/kurashi/koseki/1001338.html","false","false","false","手当|医療費助成","の手続き 伊勢市に住所のある方は、同時に手続きできるものがございますので、必要に応じてご持参ください。 ※休日・時間外については、届出後にその他の手続きができません。後日、窓口の業務時間内にご来庁いただく必要があります。 後期高齢者医療被保険者証（加入者のみ） 葬祭を行った方の預金通帳（亡くなった方が国民健康保険及び後期高齢者医療制度加入者の場合のみ） 各種医療費助成の受給者資格証 寿バス券（回数券）（取得者のみ） 障害者手帳（取得者のみ） ※これらの死亡届に関連する手続きは"
"伊勢市","16","国民健康保険","国民健康保険","https://www.city.ise.mie.jp/kenkou_fukushi/kokuho/index.html","false","false","false","助成金|一時金|手当","国民健康保険 ページ番号1002357 印刷 大きな文字で印刷 国民健康保険の制度 国民健康保険の給付・医療費の自己負担 高額療養費制度 入院時食事療養費 療養費の支給 交通事故などの診療 高額医療・高額介護合算制度 海外療養費制度 非自発的失業者に対する国民健康保険料の軽減制度 出産育児一時金・葬祭費 特定健康診査・特定保健指導 人間ドック等受診者に対する助成金（国民健康保険） 歯周病検診 新型コロナウイルス感染症に伴う国民健康保険傷病手当金の支給 東日本大震災被災者の医療"
"伊勢市","16","国民健康保険の制度","国民健康保険の制度","https://www.city.ise.mie.jp/kenkou_fukushi/kokuho/seido/index.html","false","false","false","助成金|一時金|手当","国民健康保険の制度 ページ番号1002378 印刷 大きな文字で印刷 国民健康保険の給付・医療費の自己負担 高額療養費制度 入院時食事療養費 療養費の支給 交通事故などの診療 高額医療・高額介護合算制度 海外療養費制度 非自発的失業者に対する国民健康保険料の軽減制度 出産育児一時金・葬祭費 特定健康診査・特定保健指導 人間ドック等受診者に対する助成金（国民健康保険） 歯周病検診 新型コロナウイルス感染症に伴う国民健康保険傷病手当金の支給 東日本大震災被災者の医療費 より良いホ"
"伊勢市","16","障害基礎年金・特別障害給付金","障害基礎年金・特別障害給付金","https://www.city.ise.mie.jp/kenkou_fukushi/nenkin/1002406.html","false","true","false","給付金","障害基礎年金・特別障害給付金 ページ番号1002406 更新日 令和2年1月15日 印刷 大きな文字で印刷 障害基礎年金を請求できる方は、国民年金の加入中に病気やケガで障がいの状態になり、一定の保険料納付用件を満たしている方です。また、20歳以前に病気やケガで障がいの状態になった方も請求できます。 障がいの程度は、障害年金等級表の1級または2級に該当した場合となっています。 また、障害基礎年金を受給されてない障がい者の方を対象とした福祉的措置として、特別障害給付金制度がありま"
"伊勢市","16","住居確保給付金（生活困窮者自立支援法）","住居確保給付金（生活困窮者自立支援法）","https://www.city.ise.mie.jp/kenkou_fukushi/seikatsu_fukushi/1009320.html","false","true","false","給付金","住居確保給付金（生活困窮者自立支援法） ページ番号1009320 更新日 令和7年4月21日 印刷 大きな文字で印刷 失業などによる家賃の支払いが困難な方への支援 次の2つの支援を行うことを目的とした給付金です。 【家賃補助】 離職、自営業の廃止から2年以内（条件により4年以内）、又は休業等により離職及び廃業と同程度の状況になり経済的に困窮し、住居を失った方又は住居を失うおそれのある方に、家賃相当分の給付金を支給することにより、住居及び就労機会の確保に向けた支援を行うものです"
"伊勢市","16","伊勢市集大会・合宿誘致補助金","伊勢市集大会・合宿誘致補助金","https://www.city.ise.mie.jp/kyouiku/sports/hojo/index.html","true","true","false","補助金","伊勢市集大会・合宿誘致補助金 ページ番号1005956 印刷 大きな文字で印刷 補助対象 市内において開催される集大会・合宿など。 延べ宿泊者数が30人以上であること 集大会とは 県大会以上の学会・総会・研修会等の各種会議、各種集大会のことを言います。 合宿とは スポーツ及び文化の技術の向上を目的として行う合宿のことを言います。 条件 市内の宿泊施設（旅館業法（昭和23年法律第138号）第2条に規定するホテル営業、旅館営業を営む施設）に宿泊し、宿泊延べ人数が 30人以上 であ"
"伊勢市","16","こども医療費助成制度","こども医療費助成制度","https://www.city.ise.mie.jp/kosodate/gyosei/k_josei/1002413.html","false","true","false","医療費助成","こども医療費助成制度 ページ番号1002413 更新日 令和8年6月20日 印刷 大きな文字で印刷 制度の概要 〈伊勢市福祉医療費受給資格証 こども〉 をお持ちの方が、マイナ保険証、資格確認書のいずれか（以下、「 マイナ保険証等 」と表記）を利用し、医療機関（医薬分業の場合は、医療機関と調剤薬局）を受診した際に、保険適用分の医療費相当額が、後日払い戻される（償還給付）もしくは、窓口負担額が無料化（現物給付）となる制度です。 伊勢市では、18歳まで（18歳になった日以降の最初の"
"伊勢市","16","一人親家庭等医療費助成制度","一人親家庭等医療費助成制度","https://www.city.ise.mie.jp/kosodate/gyosei/hitorioya/1002414.html","false","true","false","医療費助成","一人親家庭等医療費助成制度 ページ番号1002414 更新日 令和8年6月20日 印刷 大きな文字で印刷 制度の概要 〈伊勢市福祉医療費受給資格証 一人親家庭等〉 をお持ちの方が、マイナ保険証、資格確認書のいずれか（以下、「 マイナ保険証等 」と表記）を利用し、医療機関（医薬分業の場合は、医療機関と調剤薬局）を受診した際に、保険適用分の医療費相当額が、後日払い戻される（償還給付）もしくは、窓口負担額が無料化（現物給付）となる制度です。 子ども医療費助成制度とは異なり、児童の母"
"伊勢市","16","e-ラーニング（応急手当WEB講習）","e-ラーニング（応急手当WEB講習）","https://www.city.ise.mie.jp/syoubou/kyumei_kousyu/1003148.html","false","true","false","手当","e-ラーニング（応急手当WEB講習） ページ番号1003148 更新日 令和6年3月26日 印刷 大きな文字で印刷 応急手当の基礎知識がインターネットを通して、ご家庭のパソコン・タブレット型端末・スマートフォンから学習できるシステムです。 このシステムは事前の申込が不要で、分割した講習が可能なため手の空いた自由な時間に、気軽に始められる救命講習の第一歩です。 ※e-ラーニングを受講された方は、概ね1ヶ月以内に各種救命講習(救命入門コースを除く)を受講してください。 改訂e‐ラ"
"伊勢市","16","伊勢市の奨学金について知りたい","伊勢市の奨学金について知りたい","https://www.city.ise.mie.jp/faq/kosodate/1004192.html","false","true","false","奨学金","妊娠・子育て・教育 よくある質問 ページ番号1004192 更新日 令和7年10月28日 印刷 大きな文字で印刷 伊勢市の奨学金について知りたい 伊勢市では、高等学校・高等専門学校・大学（短期大学を含む）のいずれかに在学し、学業優良で学資に乏しい方（生活保護受給世帯・市民税所得割額非課税世帯の方）を対象に、奨学金を支給しています。 詳しくは伊勢市教育委員会学校教育課（電話：0596-22-7879）へお問い合わせください。 就学援助・奨学金 より良いホームページにするために、"
"伊勢市","16","伊勢市集大会・合宿誘致補助金の手引き・要綱","伊勢市集大会・合宿誘致補助金の手引き・要綱","https://www.city.ise.mie.jp/kyouiku/sports/hojo/1002834.html","false","true","false","補助金","伊勢市集大会・合宿誘致補助金の手引き・要綱 ページ番号1002834 更新日 令和8年5月26日 印刷 大きな文字で印刷 伊勢市集大会・合宿誘致補助金の手引き 内容 伊勢市で集大会または合宿（以下「集大会など」という。）を開催し、伊勢市で宿泊していただく団体を歓迎するため、集大会などの主催者、共催者、主管者に対し、予算の範囲内で補助金を交付します。 定義 この手引きでいう用語を、以下のとおり定義します。 「 集大会 」：学会、総会、研修会等の各種会議、各種スポーツ及び文化大会"
"伊勢市","16","伊勢市競争力強化チャレンジ応援事業補助金","伊勢市競争力強化チャレンジ応援事業補助金","https://www.city.ise.mie.jp/sangyo/nourin/nougyouhojo/1003114.html","false","true","false","補助金","伊勢市競争力強化チャレンジ応援事業補助金 ページ番号1003114 更新日 令和6年1月26日 印刷 大きな文字で印刷 伊勢市の農産物及びその加工品の競争力の強化を目的に、生産量の増加、品質の向上、加工品の開発等を行う取組に対して、次のとおり経費の一部を補助します。 補助対象事業 補助事業 補助対象農産物 1．補助対象農産物の認知度を向上し、又は消費を拡大させる事業 青ねぎ、いちご、トマト、かぼちゃ、柿(蓮台寺柿に限る。)、やまのいも(横輪いもに限る。) その他市長が認めた農"
"松阪市","16","児童扶養手当のご案内","児童扶養手当のご案内","https://www.city.matsusaka.mie.jp/site/kosodate-zyouhou/jidoufuyouteate.html","false","true","false","手当","児童扶養手当のご案内 - 松阪市の子育て情報サイト - お肉のまち 松阪市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 Foreign language 読み上げる 文字サイズ 標準 拡大 背景色 白 黒 青 キーワード検索 検索対象 すべて ページ PDF 妊娠したら 赤ちゃんが産まれたら こどもの健康 休日・夜間の救急 子育て世代の交流・教室など 一時的に預"
"松阪市","16","児童手当のご案内","児童手当のご案内","https://www.city.matsusaka.mie.jp/site/kosodate-zyouhou/jidouteate.html","false","true","false","手当","児童手当のご案内 - 松阪市の子育て情報サイト - お肉のまち 松阪市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 Foreign language 読み上げる 文字サイズ 標準 拡大 背景色 白 黒 青 キーワード検索 検索対象 すべて ページ PDF 妊娠したら 赤ちゃんが産まれたら こどもの健康 休日・夜間の救急 子育て世代の交流・教室など 一時的に預けた"
"津市","16","引越し","引越し","https://www.info.city.tsu.mie.jp/kurashi/lifescene/1002409/index.html","false","true","false","補助金|助成金","引越し ページ番号1002409 印刷 大きな文字で印刷 引越し・住所異動 水道の開始・中止 水道工事等の申し込み 住宅施策 生け垣緑化用苗木配布事業 記念樹配布事業 美杉田舎暮らし 津市空き家情報バンク 子育て世帯移住促進空き家活用助成事業 住まいに関する補助金・助成金 あのつ台住宅用地分譲 市営住宅・市営美杉住宅"
"津市","16","創業支援","創業支援","https://www.info.city.tsu.mie.jp/business_support_center/sougyoushien/index.html","false","true","false","補助金|奨励金","創業支援 ページ番号1009740 印刷 大きな文字で印刷 アドバイス・相談 補助金・奨励金 講演会・セミナー 津市ビジネスサポートセンターの起業・創業支援について セミナー・イベントのご案内 事業者向けのセミナー、創業者向けのイベントなどの情報を掲載しています。 ソケッ津について"
"津市","16","津市地域脱炭素推進プラットフォームポータルサイト｜津市公式ウェブサイト－Official Website of Tsu City","","https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001735/1001744/index.html","true","true","false","補助金","ページ番号1001744 更新日 2025年12月26日 印刷 大きな文字で印刷 津市地域脱炭素宣言 津市地域脱炭素推進パートナーとの取組（パートナーシップ協定） 津市地域脱炭素推進プラットフォームについて 2050カーボンニュートラルミーティング 津市の取組（補助金等の支援） くらしの中の脱炭素 脱炭素コラム・アクション 脱炭素イベント一覧 脱炭素リンク集 【子ども向け】みんなで考える脱炭素（だつたんそ） 新着更新情報 4月30日（木曜日） 更新 カーボンニュートラルの実現"
"津市","16","児童扶養手当","児童扶養手当","https://www.info.city.tsu.mie.jp/kosodateouen/shinseitodokede/1002704.html","false","true","false","手当","児童扶養手当 ページ番号1002704 更新日 2026年6月26日 印刷 大きな文字で印刷 令和6年11月分からの児童扶養手当の改正により、（1）第3子以降の児童加算額の引き上げ、（2）受給資格者本人の全部支給および一部支給にかかる所得制限限度額の引上げられました。 児童扶養手当の目的 児童扶養手当は、父母の離婚などにより、父親または母親と生計を同じくしていない児童を養育している家庭（ひとり親家庭）の生活の安定と自立を助け、児童の福祉の増進を図ることを目的としています。 児"
"伊勢市","15","子育てに関する助成・手当て","母子健康手帳の交付","https://www.city.ise.mie.jp/kosodate/gyosei/n_josei/1002532.html","false","false","true","手当","母子健康手帳の交付 ページ番号1002532 更新日 令和8年3月17日 印刷 大きな文字で印刷 妊娠していることがわかったら、「妊娠届出書」を持参し、母子健康手帳の交付を受けましょう。 中央保健センターでは、母子健康手帳の交付時に母子保健コーディネーター・保健師・助産師が妊婦さんのご相談をお受けし、妊娠・出産・子育て期を安心して過ごせるようサポートしています（ママ安心サポートいせ）。お気軽にご相談ください。 交付場所 ママほっとテラス[MiraISE（ミライセ）内 伊勢市健"
